Country,TIME,CCI
PRT,2002-08,99.29528
PRT,2002-09,99.08186
PRT,2002-10,98.79451
PRT,2002-11,98.63361
PRT,2002-12,98.50068
PRT,2003-01,98.31665
PRT,2003-02,98.15485
PRT,2003-03,98.09041
PRT,2003-04,98.18494
PRT,2003-05,98.41319
PRT,2003-06,98.64729
PRT,2003-07,98.84176
PRT,2003-08,99.0553
PRT,2003-09,99.35471
PRT,2003-10,99.66043
PRT,2003-11,99.76201
PRT,2003-12,99.79964
PRT,2004-01,99.74928
PRT,2004-02,99.68026
PRT,2004-03,99.6285
PRT,2004-04,99.64585
PRT,2004-05,99.73373
PRT,2004-06,99.90454
PRT,2004-07,100.0347
PRT,2004-08,100.0482
PRT,2004-09,99.94381
PRT,2004-10,99.76173
PRT,2004-11,99.64896
PRT,2004-12,99.62785
PRT,2005-01,99.70889
PRT,2005-02,99.85287
PRT,2005-03,100.0275
PRT,2005-04,100.0243
PRT,2005-05,99.67699
PRT,2005-06,99.12141
PRT,2005-07,98.72892
PRT,2005-08,98.56001
PRT,2005-09,98.57964
PRT,2005-10,98.7277
PRT,2005-11,98.91908
PRT,2005-12,99.07278
PRT,2006-01,99.17632
PRT,2006-02,99.30927
PRT,2006-03,99.40182
PRT,2006-04,99.3972
PRT,2006-05,99.3755
PRT,2006-06,99.45992
PRT,2006-07,99.62203
PRT,2006-08,99.89251
PRT,2006-09,100.14
PRT,2006-10,100.2337
PRT,2006-11,100.209
PRT,2006-12,100.1543
PRT,2007-01,100.0192
PRT,2007-02,99.96442
PRT,2007-03,99.96521
PRT,2007-04,99.98462
PRT,2007-05,99.9528
PRT,2007-06,99.82635
PRT,2007-07,99.71861
PRT,2007-08,99.59303
PRT,2007-09,99.48906
PRT,2007-10,99.29342
PRT,2007-11,99.02125
PRT,2007-12,98.67711
PRT,2008-01,98.35006
PRT,2008-02,98.22321
PRT,2008-03,98.15282
PRT,2008-04,98.07079
PRT,2008-05,97.73999
PRT,2008-06,97.24976
PRT,2008-07,97.22854
PRT,2008-08,97.54306
PRT,2008-09,97.85099
PRT,2008-10,97.7391
PRT,2008-11,97.36005
PRT,2008-12,96.93413
PRT,2009-01,96.65599
PRT,2009-02,96.64816
PRT,2009-03,96.92427
PRT,2009-04,97.39695
PRT,2009-05,97.93625
PRT,2009-06,98.56614
PRT,2009-07,99.25982
PRT,2009-08,99.82153
PRT,2009-09,100.1376
PRT,2009-10,100.0084
PRT,2009-11,99.6983
PRT,2009-12,99.37572
PRT,2010-01,99.14806
PRT,2010-02,98.85273
PRT,2010-03,98.52097
PRT,2010-04,98.20081
PRT,2010-05,97.87563
PRT,2010-06,97.74477
PRT,2010-07,97.72227
PRT,2010-08,97.64635
PRT,2010-09,97.20348
PRT,2010-10,96.2012
PRT,2010-11,95.58172
PRT,2010-12,95.51128
PRT,2011-01,95.62572
PRT,2011-02,95.82915
PRT,2011-03,95.80555
PRT,2011-04,95.6616
PRT,2011-05,95.6748
PRT,2011-06,95.72886
PRT,2011-07,95.73347
PRT,2011-08,95.60968
PRT,2011-09,95.28517
PRT,2011-10,94.89689
PRT,2011-11,94.52502
PRT,2011-12,94.34513
PRT,2012-01,94.42927
PRT,2012-02,94.67
PRT,2012-03,94.91272
PRT,2012-04,95.10863
PRT,2012-05,95.32783
PRT,2012-06,95.46497
PRT,2012-07,95.43346
PRT,2012-08,95.16602
PRT,2012-09,94.56745
PRT,2012-10,93.99866
PRT,2012-11,93.79268
PRT,2012-12,93.87875
PRT,2013-01,94.08667
PRT,2013-02,94.35605
PRT,2013-03,94.46925
PRT,2013-04,94.56928
PRT,2013-05,94.65304
PRT,2013-06,94.88451
PRT,2013-07,95.21584
PRT,2013-08,95.66756
PRT,2013-09,95.97758
PRT,2013-10,96.13355
PRT,2013-11,96.33836
PRT,2013-12,96.67707
PRT,2014-01,97.0302
PRT,2014-02,97.36478
PRT,2014-03,97.61749
PRT,2014-04,97.77328
PRT,2014-05,97.94736
PRT,2014-06,98.11121
PRT,2014-07,98.33189
PRT,2014-08,98.50982
PRT,2014-09,98.74842
PRT,2014-10,98.90075
PRT,2014-11,98.98035
PRT,2014-12,99.22543
PRT,2015-01,99.58627
PRT,2015-02,99.81468
PRT,2015-03,99.92989
PRT,2015-04,99.95071
PRT,2015-05,99.95744
PRT,2015-06,99.99242
PRT,2015-07,100.0531
PRT,2015-08,100.1559
PRT,2015-09,100.1566
PRT,2015-10,100.0619
PRT,2015-11,99.98869
PRT,2015-12,100.1407
PRT,2016-01,100.3112
PRT,2016-02,100.3015
PRT,2016-03,100.3215
PRT,2016-04,100.3301
PRT,2016-05,100.3101
PRT,2016-06,100.2993
PRT,2016-07,100.3321
PRT,2016-08,100.41
PRT,2016-09,100.5091
PRT,2016-10,100.6196
PRT,2016-11,100.7852
PRT,2016-12,101.0312
PRT,2017-01,101.1797
PRT,2017-02,101.292
PRT,2017-03,101.4617
PRT,2017-04,101.6431
PRT,2017-05,101.8746
PRT,2017-06,102.0983
PRT,2017-07,102.203
PRT,2017-08,102.195
PRT,2017-09,102.2108
PRT,2017-10,102.1912
PRT,2017-11,102.1208
PRT,2017-12,102.0676
PRT,2018-01,102.0564
PRT,2018-02,102.1021
PRT,2018-03,102.143
PRT,2018-04,102.1319
PRT,2018-05,102.0745
PRT,2018-06,101.9614
PRT,2018-07,101.8849
PRT,2018-08,101.8766
PRT,2018-09,101.9047
PRT,2018-10,101.8236
PRT,2018-11,101.6413
PRT,2018-12,101.4423
PRT,2019-01,101.2361
PRT,2019-02,101.0571
PRT,2019-03,101.0138
PRT,2019-04,101.1331
PRT,2019-05,101.2068
PRT,2019-06,101.3018
PRT,2019-07,101.4114
PRT,2019-08,101.4387
PRT,2019-09,101.4807
PRT,2019-10,101.5254
PRT,2019-11,101.5082
PRT,2019-12,101.3855
PRT,2020-01,101.0926
PRT,2020-02,100.3714
PRT,2020-03,98.90582
PRT,2020-04,97.14104
PRT,2020-05,96.76545
PRT,2020-06,97.16118
PRT,2020-07,97.55106
PRT,2020-08,97.78384
PRT,2020-09,97.80645
PRT,2020-10,97.76588
PRT,2020-11,97.67162
PRT,2020-12,97.8299
PRT,2021-01,98.05226
PRT,2021-02,98.3436
PRT,2021-03,98.89625
PRT,2021-04,99.48381
PRT,2021-05,99.95161
PRT,2021-06,100.1605
PRT,2021-07,100.2276
PRT,2021-08,100.416
PRT,2021-09,100.4768
PRT,2021-10,100.2091
PRT,2021-11,99.67419
PRT,2021-12,99.36536
PRT,2022-01,99.14838
PRT,2022-02,98.57028
PRT,2022-03,97.39138
PRT,2022-04,96.7537
PRT,2022-05,96.60076
PRT,2022-06,96.57109
PRT,2022-07,96.56445
PRT,2022-08,96.35823
PRT,2022-09,95.94869
PRT,2022-10,95.61938
PRT,2022-11,95.52402
PRT,2022-12,95.66164
PRT,2023-01,95.95214
PRT,2023-02,96.31522
PRT,2023-03,96.67512
PRT,2023-04,97.10923
PRT,2023-05,97.60631
PRT,2023-06,98.08504
PRT,2023-07,98.34963
PRT,2023-08,98.26061
PRT,2023-09,97.90318
PRT,2023-10,97.51878
DNK,1995-02,101.2354
DNK,1995-03,101.2229
DNK,1995-04,101.1558
DNK,1995-05,101.0918
DNK,1995-06,101.0069
DNK,1995-07,101.0255
DNK,1995-08,101.1332
DNK,1995-09,101.1788
DNK,1995-10,101.1591
DNK,1995-11,101.1728
DNK,1995-12,101.0899
DNK,1996-01,100.9916
DNK,1996-02,100.7788
DNK,1996-03,100.6625
DNK,1996-04,100.6128
DNK,1996-05,100.4964
DNK,1996-06,100.4146
DNK,1996-07,100.428
DNK,1996-08,100.4732
DNK,1996-09,100.6589
DNK,1996-10,100.8491
DNK,1996-11,100.9109
DNK,1996-12,100.9782
DNK,1997-01,101.1215
DNK,1997-02,101.1983
DNK,1997-03,101.2258
DNK,1997-04,101.1178
DNK,1997-05,100.9465
DNK,1997-06,101.0094
DNK,1997-07,101.1128
DNK,1997-08,101.1488
DNK,1997-09,101.0748
DNK,1997-10,100.9798
DNK,1997-11,100.9736
DNK,1997-12,101.0134
DNK,1998-01,101.033
DNK,1998-02,101.0281
DNK,1998-03,101.1387
DNK,1998-04,101.0355
DNK,1998-05,100.6968
DNK,1998-06,100.2223
DNK,1998-07,99.84199
DNK,1998-08,99.77142
DNK,1998-09,99.80817
DNK,1998-10,99.77367
DNK,1998-11,99.64161
DNK,1998-12,99.36602
DNK,1999-01,99.30227
DNK,1999-02,99.38906
DNK,1999-03,99.56293
DNK,1999-04,99.7127
DNK,1999-05,99.87711
DNK,1999-06,100.1981
DNK,1999-07,100.6121
DNK,1999-08,100.9621
DNK,1999-09,100.7903
DNK,1999-10,100.4737
DNK,1999-11,100.1989
DNK,1999-12,100.0311
DNK,2000-01,99.98279
DNK,2000-02,100.0577
DNK,2000-03,100.1957
DNK,2000-04,100.4047
DNK,2000-05,100.5604
DNK,2000-06,100.651
DNK,2000-07,100.6635
DNK,2000-08,100.6986
DNK,2000-09,100.7526
DNK,2000-10,100.8468
DNK,2000-11,100.6643
DNK,2000-12,100.5903
DNK,2001-01,100.4508
DNK,2001-02,100.226
DNK,2001-03,99.8799
DNK,2001-04,99.70958
DNK,2001-05,100.0306
DNK,2001-06,100.5014
DNK,2001-07,100.9579
DNK,2001-08,100.8602
DNK,2001-09,100.7339
DNK,2001-10,100.6799
DNK,2001-11,100.8092
DNK,2001-12,101.0294
DNK,2002-01,101.1007
DNK,2002-02,101.0348
DNK,2002-03,100.9412
DNK,2002-04,100.8455
DNK,2002-05,100.7001
DNK,2002-06,100.563
DNK,2002-07,100.4948
DNK,2002-08,100.4905
DNK,2002-09,100.6294
DNK,2002-10,100.6876
DNK,2002-11,100.6594
DNK,2002-12,100.6169
DNK,2003-01,100.4693
DNK,2003-02,100.171
DNK,2003-03,99.97235
DNK,2003-04,100.0779
DNK,2003-05,100.3914
DNK,2003-06,100.6167
DNK,2003-07,100.625
DNK,2003-08,100.7042
DNK,2003-09,100.8075
DNK,2003-10,100.9288
DNK,2003-11,100.9987
DNK,2003-12,101.0935
DNK,2004-01,101.221
DNK,2004-02,101.2467
DNK,2004-03,101.3638
DNK,2004-04,101.5936
DNK,2004-05,101.6063
DNK,2004-06,101.5641
DNK,2004-07,101.531
DNK,2004-08,101.5353
DNK,2004-09,101.5617
DNK,2004-10,101.6088
DNK,2004-11,101.6831
DNK,2004-12,101.7937
DNK,2005-01,101.898
DNK,2005-02,101.9359
DNK,2005-03,101.8494
DNK,2005-04,101.6271
DNK,2005-05,101.4111
DNK,2005-06,101.3484
DNK,2005-07,101.4351
DNK,2005-08,101.6205
DNK,2005-09,101.7616
DNK,2005-10,101.8917
DNK,2005-11,101.9351
DNK,2005-12,102.051
DNK,2006-01,102.1987
DNK,2006-02,102.1449
DNK,2006-03,102.018
DNK,2006-04,101.8667
DNK,2006-05,101.7245
DNK,2006-06,101.5965
DNK,2006-07,101.4982
DNK,2006-08,101.542
DNK,2006-09,101.6645
DNK,2006-10,101.8506
DNK,2006-11,101.908
DNK,2006-12,101.838
DNK,2007-01,101.7784
DNK,2007-02,101.7433
DNK,2007-03,101.7238
DNK,2007-04,101.6614
DNK,2007-05,101.6323
DNK,2007-06,101.6626
DNK,2007-07,101.6332
DNK,2007-08,101.5798
DNK,2007-09,101.5163
DNK,2007-10,101.4463
DNK,2007-11,101.1999
DNK,2007-12,100.8342
DNK,2008-01,100.4459
DNK,2008-02,100.2689
DNK,2008-03,100.1961
DNK,2008-04,100.0183
DNK,2008-05,99.78584
DNK,2008-06,99.42912
DNK,2008-07,99.17692
DNK,2008-08,99.06716
DNK,2008-09,99.13713
DNK,2008-10,99.36818
DNK,2008-11,99.8015
DNK,2008-12,100.0388
DNK,2009-01,100.0883
DNK,2009-02,100.148
DNK,2009-03,100.3086
DNK,2009-04,100.6178
DNK,2009-05,100.8988
DNK,2009-06,100.9981
DNK,2009-07,101.1033
DNK,2009-08,101.1483
DNK,2009-09,101.2034
DNK,2009-10,101.1828
DNK,2009-11,101.14
DNK,2009-12,101.2062
DNK,2010-01,101.344
DNK,2010-02,101.4461
DNK,2010-03,101.4458
DNK,2010-04,101.4201
DNK,2010-05,101.261
DNK,2010-06,101.0927
DNK,2010-07,101.1416
DNK,2010-08,101.1417
DNK,2010-09,101.1517
DNK,2010-10,101.1635
DNK,2010-11,101.1536
DNK,2010-12,101.0304
DNK,2011-01,100.8913
DNK,2011-02,100.7955
DNK,2011-03,100.7793
DNK,2011-04,100.8278
DNK,2011-05,100.85
DNK,2011-06,100.7542
DNK,2011-07,100.4874
DNK,2011-08,100.1934
DNK,2011-09,99.96329
DNK,2011-10,99.55225
DNK,2011-11,99.20761
DNK,2011-12,99.19284
DNK,2012-01,99.45126
DNK,2012-02,99.86836
DNK,2012-03,100.2404
DNK,2012-04,100.3319
DNK,2012-05,100.2257
DNK,2012-06,100.1695
DNK,2012-07,100.2284
DNK,2012-08,100.2169
DNK,2012-09,100.1768
DNK,2012-10,100.1408
DNK,2012-11,100.2143
DNK,2012-12,100.1572
DNK,2013-01,100.1355
DNK,2013-02,100.2219
DNK,2013-03,100.2518
DNK,2013-04,100.2738
DNK,2013-05,100.375
DNK,2013-06,100.6388
DNK,2013-07,100.8369
DNK,2013-08,101.0326
DNK,2013-09,101.176
DNK,2013-10,101.2385
DNK,2013-11,101.1934
DNK,2013-12,101.1593
DNK,2014-01,101.1158
DNK,2014-02,101.0192
DNK,2014-03,100.9913
DNK,2014-04,101.0443
DNK,2014-05,101.2734
DNK,2014-06,101.5775
DNK,2014-07,101.801
DNK,2014-08,101.8218
DNK,2014-09,101.6786
DNK,2014-10,101.6123
DNK,2014-11,101.5691
DNK,2014-12,101.6383
DNK,2015-01,101.7451
DNK,2015-02,101.9111
DNK,2015-03,102.1064
DNK,2015-04,102.1045
DNK,2015-05,101.9468
DNK,2015-06,101.7179
DNK,2015-07,101.5174
DNK,2015-08,101.2969
DNK,2015-09,101.0809
DNK,2015-10,101.0226
DNK,2015-11,101.0624
DNK,2015-12,101.0072
DNK,2016-01,100.8203
DNK,2016-02,100.7392
DNK,2016-03,100.7186
DNK,2016-04,100.7604
DNK,2016-05,100.7268
DNK,2016-06,100.7119
DNK,2016-07,100.6624
DNK,2016-08,100.6192
DNK,2016-09,100.5198
DNK,2016-10,100.427
DNK,2016-11,100.3598
DNK,2016-12,100.4073
DNK,2017-01,100.7128
DNK,2017-02,101.0142
DNK,2017-03,101.1841
DNK,2017-04,101.2172
DNK,2017-05,101.1641
DNK,2017-06,101.2213
DNK,2017-07,101.3516
DNK,2017-08,101.3709
DNK,2017-09,101.458
DNK,2017-10,101.5778
DNK,2017-11,101.6214
DNK,2017-12,101.5752
DNK,2018-01,101.5595
DNK,2018-02,101.5244
DNK,2018-03,101.3889
DNK,2018-04,101.2621
DNK,2018-05,101.3306
DNK,2018-06,101.4494
DNK,2018-07,101.4441
DNK,2018-08,101.2818
DNK,2018-09,101.1787
DNK,2018-10,101.0409
DNK,2018-11,100.9181
DNK,2018-12,100.7695
DNK,2019-01,100.6907
DNK,2019-02,100.7104
DNK,2019-03,100.8083
DNK,2019-04,100.895
DNK,2019-05,101.0028
DNK,2019-06,100.9312
DNK,2019-07,100.7782
DNK,2019-08,100.806
DNK,2019-09,100.7685
DNK,2019-10,100.7501
DNK,2019-11,100.8111
DNK,2019-12,100.8617
DNK,2020-01,100.7866
DNK,2020-02,100.4979
DNK,2020-03,99.90664
DNK,2020-04,99.43863
DNK,2020-05,99.63541
DNK,2020-06,100.0746
DNK,2020-07,100.2669
DNK,2020-08,100.2275
DNK,2020-09,100.2019
DNK,2020-10,100.2095
DNK,2020-11,100.2552
DNK,2020-12,100.4662
DNK,2021-01,100.6335
DNK,2021-02,100.7851
DNK,2021-03,100.9775
DNK,2021-04,101.2263
DNK,2021-05,101.3765
DNK,2021-06,101.4509
DNK,2021-07,101.501
DNK,2021-08,101.5732
DNK,2021-09,101.5765
DNK,2021-10,101.2102
DNK,2021-11,100.7033
DNK,2021-12,100.3554
DNK,2022-01,99.99152
DNK,2022-02,99.30994
DNK,2022-03,98.16348
DNK,2022-04,97.24106
DNK,2022-05,96.71761
DNK,2022-06,96.45423
DNK,2022-07,96.35657
DNK,2022-08,96.26684
DNK,2022-09,95.93764
DNK,2022-10,95.78198
DNK,2022-11,96.10892
DNK,2022-12,96.57765
DNK,2023-01,97.04668
DNK,2023-02,97.4146
DNK,2023-03,97.77008
DNK,2023-04,98.18903
DNK,2023-05,98.5854
DNK,2023-06,98.8494
DNK,2023-07,98.90508
DNK,2023-08,98.81763
DNK,2023-09,98.65529
DNK,2023-10,98.53544
ESP,1995-02,99.49969
ESP,1995-03,99.30416
ESP,1995-04,99.31047
ESP,1995-05,99.33607
ESP,1995-06,99.26499
ESP,1995-07,99.27505
ESP,1995-08,99.43143
ESP,1995-09,99.53619
ESP,1995-10,99.56177
ESP,1995-11,99.74274
ESP,1995-12,100.0166
ESP,1996-01,100.3767
ESP,1996-02,100.5697
ESP,1996-03,100.6912
ESP,1996-04,100.683
ESP,1996-05,100.6336
ESP,1996-06,100.4772
ESP,1996-07,100.2113
ESP,1996-08,100.1097
ESP,1996-09,100.1458
ESP,1996-10,100.4028
ESP,1996-11,100.7571
ESP,1996-12,101.2387
ESP,1997-01,101.6215
ESP,1997-02,101.6713
ESP,1997-03,101.7183
ESP,1997-04,101.877
ESP,1997-05,102.1395
ESP,1997-06,102.5258
ESP,1997-07,102.7372
ESP,1997-08,102.809
ESP,1997-09,102.6468
ESP,1997-10,102.5438
ESP,1997-11,102.6134
ESP,1997-12,102.7514
ESP,1998-01,102.9033
ESP,1998-02,103.0112
ESP,1998-03,103.0578
ESP,1998-04,103.0713
ESP,1998-05,103.1068
ESP,1998-06,103.1204
ESP,1998-07,103.1585
ESP,1998-08,103.2878
ESP,1998-09,103.4731
ESP,1998-10,103.6729
ESP,1998-11,103.8221
ESP,1998-12,103.8295
ESP,1999-01,103.7366
ESP,1999-02,103.599
ESP,1999-03,103.4379
ESP,1999-04,103.294
ESP,1999-05,103.2759
ESP,1999-06,103.3954
ESP,1999-07,103.5289
ESP,1999-08,103.6357
ESP,1999-09,103.736
ESP,1999-10,103.861
ESP,1999-11,103.8397
ESP,1999-12,103.7642
ESP,2000-01,103.8419
ESP,2000-02,103.9944
ESP,2000-03,104.0596
ESP,2000-04,103.9491
ESP,2000-05,103.7508
ESP,2000-06,103.6153
ESP,2000-07,103.5044
ESP,2000-08,103.2987
ESP,2000-09,102.9925
ESP,2000-10,102.844
ESP,2000-11,102.8942
ESP,2000-12,102.9753
ESP,2001-01,103.0542
ESP,2001-02,103.0381
ESP,2001-03,102.9211
ESP,2001-04,102.6595
ESP,2001-05,102.4856
ESP,2001-06,102.3547
ESP,2001-07,102.2874
ESP,2001-08,102.332
ESP,2001-09,102.351
ESP,2001-10,102.3696
ESP,2001-11,102.248
ESP,2001-12,102.0841
ESP,2002-01,101.9133
ESP,2002-02,101.8169
ESP,2002-03,101.6989
ESP,2002-04,101.6079
ESP,2002-05,101.4895
ESP,2002-06,101.2494
ESP,2002-07,101.0399
ESP,2002-08,100.995
ESP,2002-09,101.1308
ESP,2002-10,101.0528
ESP,2002-11,100.748
ESP,2002-12,100.2124
ESP,2003-01,99.95335
ESP,2003-02,99.95169
ESP,2003-03,100.1175
ESP,2003-04,100.4605
ESP,2003-05,100.8116
ESP,2003-06,101.0416
ESP,2003-07,101.1037
ESP,2003-08,101.1403
ESP,2003-09,101.1121
ESP,2003-10,100.9859
ESP,2003-11,100.9879
ESP,2003-12,100.9991
ESP,2004-01,101.0033
ESP,2004-02,101.0755
ESP,2004-03,101.1812
ESP,2004-04,101.2728
ESP,2004-05,101.2118
ESP,2004-06,101.0145
ESP,2004-07,100.8849
ESP,2004-08,100.7658
ESP,2004-09,100.7772
ESP,2004-10,100.9146
ESP,2004-11,101.0091
ESP,2004-12,101.0396
ESP,2005-01,100.9538
ESP,2005-02,100.835
ESP,2005-03,100.7339
ESP,2005-04,100.7325
ESP,2005-05,100.7634
ESP,2005-06,100.8084
ESP,2005-07,100.8393
ESP,2005-08,100.8288
ESP,2005-09,100.7482
ESP,2005-10,100.6055
ESP,2005-11,100.4141
ESP,2005-12,100.3632
ESP,2006-01,100.2232
ESP,2006-02,100.1263
ESP,2006-03,100.1171
ESP,2006-04,100.1369
ESP,2006-05,100.0608
ESP,2006-06,99.98768
ESP,2006-07,100.0344
ESP,2006-08,100.1849
ESP,2006-09,100.3556
ESP,2006-10,100.61
ESP,2006-11,100.7072
ESP,2006-12,100.5779
ESP,2007-01,100.3672
ESP,2007-02,100.2836
ESP,2007-03,100.2755
ESP,2007-04,100.2556
ESP,2007-05,100.3054
ESP,2007-06,100.4145
ESP,2007-07,100.4305
ESP,2007-08,100.1465
ESP,2007-09,99.70687
ESP,2007-10,99.21653
ESP,2007-11,98.67543
ESP,2007-12,98.15977
ESP,2008-01,97.85754
ESP,2008-02,97.6573
ESP,2008-03,97.33801
ESP,2008-04,96.6008
ESP,2008-05,95.55678
ESP,2008-06,94.53731
ESP,2008-07,94.04266
ESP,2008-08,93.99191
ESP,2008-09,93.85249
ESP,2008-10,93.56163
ESP,2008-11,93.38491
ESP,2008-12,93.22404
ESP,2009-01,93.10255
ESP,2009-02,93.15816
ESP,2009-03,93.90464
ESP,2009-04,94.94041
ESP,2009-05,95.99966
ESP,2009-06,96.75916
ESP,2009-07,97.26772
ESP,2009-08,97.46753
ESP,2009-09,97.47211
ESP,2009-10,97.5069
ESP,2009-11,97.62375
ESP,2009-12,97.83476
ESP,2010-01,97.82685
ESP,2010-02,97.53719
ESP,2010-03,97.18923
ESP,2010-04,96.824
ESP,2010-05,96.31096
ESP,2010-06,95.93798
ESP,2010-07,96.05367
ESP,2010-08,96.5696
ESP,2010-09,96.95696
ESP,2010-10,96.99465
ESP,2010-11,96.80314
ESP,2010-12,96.55405
ESP,2011-01,96.49311
ESP,2011-02,96.65561
ESP,2011-03,96.81493
ESP,2011-04,96.99425
ESP,2011-05,97.27901
ESP,2011-06,97.44109
ESP,2011-07,97.41234
ESP,2011-08,97.15065
ESP,2011-09,96.92145
ESP,2011-10,96.82913
ESP,2011-11,96.93391
ESP,2011-12,96.78233
ESP,2012-01,96.22948
ESP,2012-02,95.61855
ESP,2012-03,95.04173
ESP,2012-04,94.61403
ESP,2012-05,94.34795
ESP,2012-06,94.15985
ESP,2012-07,93.65852
ESP,2012-08,93.06359
ESP,2012-09,93.00465
ESP,2012-10,93.23431
ESP,2012-11,93.41741
ESP,2012-12,93.60354
ESP,2013-01,93.9878
ESP,2013-02,94.27526
ESP,2013-03,94.56064
ESP,2013-04,94.75996
ESP,2013-05,94.99927
ESP,2013-06,95.52773
ESP,2013-07,96.25352
ESP,2013-08,96.86147
ESP,2013-09,97.29497
ESP,2013-10,97.37275
ESP,2013-11,97.47893
ESP,2013-12,97.67065
ESP,2014-01,97.96515
ESP,2014-02,98.23228
ESP,2014-03,98.57415
ESP,2014-04,98.86133
ESP,2014-05,99.17747
ESP,2014-06,99.50405
ESP,2014-07,99.65696
ESP,2014-08,99.74644
ESP,2014-09,99.6871
ESP,2014-10,99.58592
ESP,2014-11,99.66116
ESP,2014-12,100.2031
ESP,2015-01,100.9652
ESP,2015-02,101.5488
ESP,2015-03,101.9897
ESP,2015-04,102.1741
ESP,2015-05,102.0722
ESP,2015-06,101.9184
ESP,2015-07,101.8925
ESP,2015-08,102.0201
ESP,2015-09,102.2833
ESP,2015-10,102.6054
ESP,2015-11,102.8963
ESP,2015-12,103.0114
ESP,2016-01,102.6858
ESP,2016-02,102.261
ESP,2016-03,101.8318
ESP,2016-04,101.5581
ESP,2016-05,101.3919
ESP,2016-06,101.3514
ESP,2016-07,101.3217
ESP,2016-08,101.4886
ESP,2016-09,101.7225
ESP,2016-10,102.029
ESP,2016-11,102.2595
ESP,2016-12,102.3097
ESP,2017-01,102.2262
ESP,2017-02,102.1565
ESP,2017-03,102.3201
ESP,2017-04,102.5729
ESP,2017-05,102.7765
ESP,2017-06,102.9397
ESP,2017-07,103.098
ESP,2017-08,103.1795
ESP,2017-09,103.1549
ESP,2017-10,103.0408
ESP,2017-11,102.9237
ESP,2017-12,102.8499
ESP,2018-01,102.7175
ESP,2018-02,102.435
ESP,2018-03,102.1654
ESP,2018-04,102.2439
ESP,2018-05,102.4926
ESP,2018-06,102.7597
ESP,2018-07,102.727
ESP,2018-08,102.4294
ESP,2018-09,102.0628
ESP,2018-10,101.9167
ESP,2018-11,101.9258
ESP,2018-12,101.9291
ESP,2019-01,102.0256
ESP,2019-02,102.2056
ESP,2019-03,102.4234
ESP,2019-04,102.4166
ESP,2019-05,102.5001
ESP,2019-06,102.5331
ESP,2019-07,102.2293
ESP,2019-08,101.8258
ESP,2019-09,101.3759
ESP,2019-10,100.9276
ESP,2019-11,100.6649
ESP,2019-12,100.5415
ESP,2020-01,100.4307
ESP,2020-02,99.9407
ESP,2020-03,98.49638
ESP,2020-04,96.47585
ESP,2020-05,95.69967
ESP,2020-06,95.94614
ESP,2020-07,96.20503
ESP,2020-08,96.22869
ESP,2020-09,96.30126
ESP,2020-10,96.42855
ESP,2020-11,96.71487
ESP,2020-12,97.26385
ESP,2021-01,97.61121
ESP,2021-02,98.08574
ESP,2021-03,99.04069
ESP,2021-04,99.8455
ESP,2021-05,100.4588
ESP,2021-06,100.8763
ESP,2021-07,101.1356
ESP,2021-08,101.2356
ESP,2021-09,101.1299
ESP,2021-10,100.7958
ESP,2021-11,100.1706
ESP,2021-12,99.82371
ESP,2022-01,99.50266
ESP,2022-02,98.67696
ESP,2022-03,97.08374
ESP,2022-04,96.22757
ESP,2022-05,95.80553
ESP,2022-06,95.09706
ESP,2022-07,94.45334
ESP,2022-08,94.40473
ESP,2022-09,94.61927
ESP,2022-10,95.07475
ESP,2022-11,95.75995
ESP,2022-12,96.47191
ESP,2023-01,97.00149
ESP,2023-02,97.23591
ESP,2023-03,97.33143
ESP,2023-04,97.70354
ESP,2023-05,98.22934
ESP,2023-06,98.94268
ESP,2023-07,99.39607
ESP,2023-08,99.12701
ESP,2023-09,98.46854
ESP,2023-10,97.91946
BEL,1995-02,100.4175
BEL,1995-03,100.4571
BEL,1995-04,100.4728
BEL,1995-05,100.4588
BEL,1995-06,100.4359
BEL,1995-07,100.271
BEL,1995-08,99.91389
BEL,1995-09,99.50391
BEL,1995-10,99.00596
BEL,1995-11,98.54245
BEL,1995-12,98.34549
BEL,1996-01,98.30436
BEL,1996-02,98.35732
BEL,1996-03,98.51333
BEL,1996-04,98.66257
BEL,1996-05,98.69336
BEL,1996-06,98.7522
BEL,1996-07,98.90115
BEL,1996-08,99.13696
BEL,1996-09,99.30052
BEL,1996-10,99.34795
BEL,1996-11,99.38184
BEL,1996-12,99.27251
BEL,1997-01,98.99446
BEL,1997-02,98.81367
BEL,1997-03,98.72752
BEL,1997-04,98.7625
BEL,1997-05,98.92394
BEL,1997-06,99.14156
BEL,1997-07,99.34189
BEL,1997-08,99.54252
BEL,1997-09,99.65181
BEL,1997-10,99.75547
BEL,1997-11,99.73444
BEL,1997-12,99.82392
BEL,1998-01,100.1666
BEL,1998-02,100.6257
BEL,1998-03,100.9102
BEL,1998-04,101.0512
BEL,1998-05,101.0782
BEL,1998-06,100.9761
BEL,1998-07,100.7942
BEL,1998-08,100.6119
BEL,1998-09,100.4676
BEL,1998-10,100.3845
BEL,1998-11,100.4572
BEL,1998-12,100.7389
BEL,1999-01,100.9942
BEL,1999-02,101.0211
BEL,1999-03,100.9612
BEL,1999-04,100.8242
BEL,1999-05,100.5482
BEL,1999-06,100.2144
BEL,1999-07,100.245
BEL,1999-08,100.5287
BEL,1999-09,100.9362
BEL,1999-10,101.3477
BEL,1999-11,101.7722
